display_name,brand,model,reference_number,reference_key,search_text,market_price_usd,market_price_source,market_price_updated_at,shop_sources,source_count,data_quality,notes,updated_at
Rolex Daytona 116520,Rolex,Daytona,116520,116520,ROLEX DAYTONA 116520 116520 ROLEX DAYTONA 116520 AUTOMATIC STEEL 40 MM FAIR,27872,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,736,high,Manual verified example,2026-09-04
Cartier Ballon Bleu WSBB0033,Cartier,Ballon Bleu,WSBB0033,WSBB0033,CARTIER BALLON BLEU WSBB0033 WSBB0033 CARTIER BALLON BLEU WSBB0033 33 MM,8075,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Big Crown ProPilot 0111577597153-SET52204TLC,Cartier,Big Crown ProPilot,0111577597153-SET52204TLC,0111577597153SET52204TLC,CARTIER BIG CROWN PROPILOT 0111577597153 SET52204TLC 0111577597153SET52204TLC CARTIER BIG CROWN PROPILOT 0111577597153 SET52204TLC 44 MM,4950,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Big Crown ProPilot 0140077787155-0772001TLC,Cartier,Big Crown ProPilot,0140077787155-0772001TLC,01400777871550772001TLC,CARTIER BIG CROWN PROPILOT 0140077787155 0772001TLC 01400777871550772001TLC CARTIER BIG CROWN PROPILOT 0140077787155 0772001TLC 39 MM,4499,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier CARTIER,Cartier,,CARTIER,CARTIER,CARTIER CARTIER CARTIER CARTIER CARTIER,577,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier CARTIERVENDOME,Cartier,,CARTIERVENDOME,CARTIERVENDOME,CARTIER CARTIERVENDOME CARTIERVENDOME CARTIER CARTIERVENDOME,2757,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Calibre de Cartier Chronograph W7100004,Cartier,Calibre de Cartier Chronograph,W7100004,W7100004,CARTIER CALIBRE DE CARTIER CHRONOGRAPH W7100004 W7100004 CARTIER CALIBRE DE CARTIER CHRONOGRAPH W7100004 45 MM,18108,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Calibre de Cartier Diver W7100016,Cartier,Calibre de Cartier Diver,W7100016,W7100016,CARTIER CALIBRE DE CARTIER DIVER W7100016 W7100016 CARTIER CALIBRE DE CARTIER DIVER W7100016 42 MM,4599,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Calibre de Cartier W7100018,Cartier,Calibre de Cartier,W7100018,W7100018,CARTIER CALIBRE DE CARTIER W7100018 W7100018 CARTIER CALIBRE DE CARTIER W7100018 ROSE GOLD 42 MM,33398,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Calibre de Cartier W7100051,Cartier,Calibre de Cartier,W7100051,W7100051,CARTIER CALIBRE DE CARTIER W7100051 W7100051 CARTIER CALIBRE DE CARTIER W7100051 GOLD STEEL 42 MM,7275,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Calibre de Cartier WF100013,Cartier,Calibre de Cartier,WF100013,WF100013,CARTIER CALIBRE DE CARTIER WF100013 WF100013 CARTIER CALIBRE DE CARTIER WF100013,24350,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Calibre de Cartier WGCA0003,Cartier,Calibre de Cartier,WGCA0003,WGCA0003,CARTIER CALIBRE DE CARTIER WGCA0003 WGCA0003 CARTIER CALIBRE DE CARTIER WGCA0003 ROSE GOLD 38 MM,12950,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Calibre de Cartier WSCA0003,Cartier,Calibre de Cartier,WSCA0003,WSCA0003,CARTIER CALIBRE DE CARTIER WSCA0003 WSCA0003 CARTIER CALIBRE DE CARTIER WSCA0003 38 MM,4783,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Captive de Cartier WG600008,Cartier,Captive de Cartier,WG600008,WG600008,CARTIER CAPTIVE DE CARTIER WG600008 WG600008 CARTIER CAPTIVE DE CARTIER WG600008 27 MM,9606,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Captive de Cartier WG600011,Cartier,Captive de Cartier,WG600011,WG600011,CARTIER CAPTIVE DE CARTIER WG600011 WG600011 CARTIER CAPTIVE DE CARTIER WG600011 ROSE GOLD 35 MM,20881,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Captive de Cartier WG600012,Cartier,Captive de Cartier,WG600012,WG600012,CARTIER CAPTIVE DE CARTIER WG600012 WG600012 CARTIER CAPTIVE DE CARTIER WG600012 35 MM,18999,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Clé de Cartier 3856,Cartier,Clé de Cartier,3856,3856,CARTIER CL DE CARTIER 3856 3856 CARTIER CL DE CARTIER 3856 STEEL 35 MM,4950,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Clé de Cartier HPI00945,Cartier,Clé de Cartier,HPI00945,HPI00945,CARTIER CL DE CARTIER HPI00945 HPI00945 CARTIER CL DE CARTIER HPI00945 41MM MM,49995,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Clé de Cartier HPI01057,Cartier,Clé de Cartier,HPI01057,HPI01057,CARTIER CL DE CARTIER HPI01057 HPI01057 CARTIER CL DE CARTIER HPI01057 PALLADIUM,47363,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Clé de Cartier WGCL0013,Cartier,Clé de Cartier,WGCL0013,WGCL0013,CARTIER CL DE CARTIER WGCL0013 WGCL0013 CARTIER CL DE CARTIER WGCL0013 35 MM,11536,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Clé de Cartier WHCL0008,Cartier,Clé de Cartier,WHCL0008,WHCL0008,CARTIER CL DE CARTIER WHCL0008 WHCL0008 CARTIER CL DE CARTIER WHCL0008 42 MM,38900,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Clé de Cartier WJCL0002,Cartier,Clé de Cartier,WJCL0002,WJCL0002,CARTIER CL DE CARTIER WJCL0002 WJCL0002 CARTIER CL DE CARTIER WJCL0002 WHITE GOLD 31 MM,17950,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Clé de Cartier WJCL0006,Cartier,Clé de Cartier,WJCL0006,WJCL0006,CARTIER CL DE CARTIER WJCL0006 WJCL0006 CARTIER CL DE CARTIER WJCL0006 ROSE GOLD 35 MM,15769,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Clé de Cartier WJCL0007,Cartier,Clé de Cartier,WJCL0007,WJCL0007,CARTIER CL DE CARTIER WJCL0007 WJCL0007 CARTIER CL DE CARTIER WJCL0007 35 MM,43600,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Clé de Cartier WJCL0014,Cartier,Clé de Cartier,WJCL0014,WJCL0014,CARTIER CL DE CARTIER WJCL0014 WJCL0014 CARTIER CL DE CARTIER WJCL0014 WHITE GOLD,14303,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Clé de Cartier WJCL0016,Cartier,Clé de Cartier,WJCL0016,WJCL0016,CARTIER CL DE CARTIER WJCL0016 WJCL0016 CARTIER CL DE CARTIER WJCL0016 ROSE GOLD 31 MM,21852,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Clé de Cartier WJCL0032,Cartier,Clé de Cartier,WJCL0032,WJCL0032,CARTIER CL DE CARTIER WJCL0032 WJCL0032 CARTIER CL DE CARTIER WJCL0032 35 MM,13900,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Clé de Cartier WJCL0033,Cartier,Clé de Cartier,WJCL0033,WJCL0033,CARTIER CL DE CARTIER WJCL0033 WJCL0033 CARTIER CL DE CARTIER WJCL0033 ROSE GOLD 35 MM,20190,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Clé de Cartier WJCL0047,Cartier,Clé de Cartier,WJCL0047,WJCL0047,CARTIER CL DE CARTIER WJCL0047 WJCL0047 CARTIER CL DE CARTIER WJCL0047 ROSE GOLD 31 MM,21852,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Clé de Cartier WJCL0048,Cartier,Clé de Cartier,WJCL0048,WJCL0048,CARTIER CL DE CARTIER WJCL0048 WJCL0048 CARTIER CL DE CARTIER WJCL0048 ROSE GOLD 35 MM,13455,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Cougar 0000,Cartier,Cougar,0000,0000,CARTIER COUGAR 0000 0000 CARTIER COUGAR 0000 YELLOW GOLD,8188,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Cougar 117000R,Cartier,Cougar,117000R,117000R,CARTIER COUGAR 117000R 117000R CARTIER COUGAR 117000R 26 MM,2884,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Cartier Cougar 119000R,Cartier,Cougar,119000R,119000R,CARTIER COUGAR 119000R 119000R CARTIER COUGAR 119000R GOLD STEEL 26 MM,3403,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,1,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
